"Sample";"Zone";"Profondeur";"Date";"Longitude";"Latitude";"RHO";"Recouvrement_Rhodolithes_video";"CaCO3";"LOI_550";"Mean";"Median";"Mode";"SD";"Variance";"CV";"Skewness";"Kurtosis";"d10";"d50";"d90";"pc_2";"pc_4";"pc_63";"pc_125";"pc_250";"pc_500";"pc_1000";"pc_2000";"pc_2500";"pc_4000";"min_bathy";"mean_bathy";"max_bathy";"min_ag";"mean_ag";"max_ag";"min_am";"mean_am";"max_am";"min_aq";"mean_aq";"max_aq";"min_co";"mean_co";"max_co";"min_er";"mean_er";"max_er";"min_in";"mean_in";"max_in";"min_mo_ais";"mean_mo_ais";"max_mo_ais";"min_mo_pp";"mean_mo_pp";"max_mo_pp";"min_pe";"mean_pe";"max_pe";"min_po";"mean_po";"max_po";"min_re";"mean_re";"max_re";"min_to";"mean_to";"max_to";"min_tm";"mean_tm";"max_tm";"p_mean_cum";"dist_land";"dist_ports"
"T3S0713";"Cargese";24.41;"2022-03-01";8.68976666666667;42.1032333333333;NA;"0";15.2758132956153;3.58840106051257;171.365;154.854;245.235;97.997;9603.42;57.186;0.531735;-0.463246;54.9354;154.854;311.662;0.0979436;0.3245884;12.224468;25.5807;39.2634;22.5089;0;0;0;0;-25.3467178344727;-24.5133929570516;-23.8247680664062;0.292587876319885;0.306902608275413;0.320247292518616;0;0;0;0;0;0;0.174848794937134;0.188605974117915;0.199432015419006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.140472292900085;0.16233983784914;0.181317687034607;0.0013152314350009;0.0013441098233064;0.00137616391293705;0.659192530065775;700.242436725335;990.750864065519
"T3S0714";"Cargese";33.91;"2022-03-01";8.68333333333333;42.0966833333333;NA;"0";13.2956152758133;2.26012863323079;650.29;599.541;623.273;390.048;152137;59.9806;0.700162;0.239923;157.8;599.541;1202.97;0.245101;0.129423;2.130976;4.46784;9.45726;21.3157;44.5091;17.7446;0;0;-34.6172485351562;-33.5258425394694;-32.5501441955566;0.1153843998909;0.133008146037658;0.150060087442398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00125548988580704;0.00126343728819241;0.00127459201030433;0.13427158332585;965.552254364312;1757.59796337764
"T3S0715";"Cargese";38.92;"2022-03-01";8.68773333333333;42.09315;NA;"0";33.9462517680339;5.46913184905528;169.241;109.043;116.278;219.463;48164;129.675;3.95506;18.3476;40.2387;109.043;351.471;1.058;0.58733;19.70177;37.1589;27.1285;9.28869999999999;2.74680000000001;2.33;0;0;-39.9646797180176;-38.5115604400635;-37.3261489868164;0.103699959814548;0.125973589966695;0.149273484945297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000321817584335804;0.00160908792167902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00106854632031173;0.0010977828836379;0.00112725992221385;0.127393190434668;1332.02931703203;2104.55818429668
"T3S0716";"Cargese";75.97;"2022-03-01";8.6727;42.0839833333333;NA;"0";26.3083451202263;16.5491477030921;95.3089;53.7063;55.1343;118.365;14010.3;124.191;2.29407;5.02277;8.86237;53.7063;230.603;2.82323;2.43198;50.97889;22.4427;11.6843;7.85720000000001;1.7817;0;0;0;-89.6288757324219;-86.5934704371861;-83.4962387084961;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00165534229017794;0.00167819363220284;0.00169536028988659;0.00167819363220284;1626.74522852068;3377.74012581421
"T3S0764";"Propriano";75.3;"2022-03-03";8.76523333333333;41.7271333333333;NA;"0";35.326842837274;31.3037723362012;146.149;84.9132;116.278;155.827;24282.1;106.622;1.32059;0.78909;9.09763;84.9132;410.164;2.72637;2.33947;37.00566;19.341;17.283;16.7692;4.53530000000001;0;0;0;-80.3192367553711;-76.5052571614583;-72.7589416503906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00636191852390766;0.00640015272074379;0.00644273217767477;0.00640015272074379;892.940168589375;3344.74903222734
"T3S0765";"Propriano";46.85;"2022-03-03";8.77031666666667;41.7301666666667;NA;"0";41.7246175243394;14.8577397532829;241.167;140.412;127.646;271.5;73712.2;112.578;2.36116;6.13636;44.3638;140.412;581.276;0.844277;0.659913;14.46091;27.7199;28.7158;14.7058;9.54640000000001;3.34699999999999;0;0;-49.989559173584;-47.2217351198196;-42.227481842041;0;0;0;0;0;0;0;0;0;0;0.000837487665315469;0.0176623966544867;0;0;0;0;0;0;0.0100533617660403;0.0110802442145844;0.0144542865455151;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0113603947800584;0.0532574839890003;0.00628503179177642;0.00637330554115276;0.00646348251029849;0.0296514322011111;857.03499921457;3300.50626892503
"T3S0766";"Propriano";13.68;"2022-03-03";8.77758333333333;41.7341166666667;NA;"0";11.682892906815;2.26207657007576;182.251;165.339;168.863;90.2358;8142.49;49.5117;1.16424;1.9096;92.1721;165.339;302.331;0.495906;0.137915;4.098429;20.00065;58.0742;16.6338;0.559100000000001;0;0;0;-15.9367303848267;-14.6189789772034;-12.6420068740845;0.091541089117527;0.103429475478057;0.115334913134575;0;0;0;0;0;0;0.400632381439209;0.428316321866266;0.455202788114548;0;0;0;0;0;0;0;0.00201029294363127;0.00716525502502918;0;0;0;0;0;0;0;0;0;0;0;0;0.512571215629578;0.557955279432494;0.603300869464874;0.00390342436730862;0.00431697786753548;0.00460704974830151;1.09602834758798;504.507585974393;3351.46414354428
"T3S0767";"Propriano";3.61;"2022-03-03";8.78188333333333;41.73625;NA;"0";3.61613351877608;1.54146083566016;294.54;278.209;295.522;126.3;15951.7;42.8803;0.572288;0.331933;150.364;278.209;469.345;0.324977;0.071053;1.38804;4.22258;34.30655;52.565;7.12179999999999;0;0;0;-6.11836004257202;-3.72023827414359;-1.52071976661682;0.156504064798355;0.17058094193538;0.18592481315136;0;0;0;0;0;0;0.59879732131958;0.633777228991191;0.663679838180542;0.309929937124252;0.410014256834984;0.483135908842087;0;0;0;0;0;0;0.000223124661715701;0.000446249297237955;0.000669373897835612;0;0;0;0;0;0;0;0;0;0.857624053955078;0.922763107220332;0.975051879882812;0.00122250383719802;0.00167298945986355;0.00211317325010896;2.13925477373899;129.366885331205;3436.95652071687
"T3S0768";"Propriano";48.65;"2022-03-03";8.77225;41.7256666666667;NA;"0";38.6648122392211;4.44287847519339;635.105;382.686;1442.92;629.744;396577;99.1559;1.28268;1.35261;77.2662;382.686;1593.18;0.674177;0.508833;6.20796;14.55933;19.2647;15.1573;18.1526;22.6566;1.9472;0.871300000000005;-49.9331283569336;-43.8037039233792;-39.0556907653809;0;0;0;0;0;0;0;0;0;0;0.00245557977723365;0.0207088813185692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.110424347221851;0.18446050118655;0.245185732841492;0.00696869660168886;0.00704715801111888;0.00707789324223995;0.193963238974902;439.078519149972;2814.30331539966
"T3S0769";"Propriano";34.03;"2022-03-03";8.77446666666667;41.7269833333333;"1";"<10%";14.371812702828;1.52790644205916;1041.21;697.2;993.569;1109.57;1230000;106.566;2.68433;7.95917;242.528;697.2;2022.47;0.328182;0.216628;1.3358;1.85042;6.80597;25.3456;29.7277;24.2692;2.6807;4.00410000000001;-37.5774536132812;-34.3342002342487;-28.8123626708984;0;0;0;0;0;0;0;0;0;0.0706516355276108;0.104746091725497;0.144909352064133;0;0;0;0;0;0;0;0.000599436269238077;0.00434591295197606;0;0;0;0;0;0;0;0;0;0;0;0;0.277958691120148;0.337532407250898;0.401254117488861;0.00667124427855015;0.00685245055576851;0.00698809372261167;0.449730385801402;436.400408355362;2808.06237893904
"T3S0818";"Conca";32.79;"2022-03-05";8.78528333333333;41.58005;NA;"0";53.7604456824512;4.80901711458973;644.866;556.448;567.782;389.63;151812;60.4204;0.857545;0.243218;222.912;556.448;1226.84;0.259129;0.128471;1.61245;1.85303;8.71332;31.0239;37.9743;18.4354;0;0;-34.6921539306641;-30.415731549263;-25.2545909881592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.02687141508795e-05;6.46758198854513e-05;6.63349710521288e-05;0;0;0;0;0;0;0;0;0;0.00668868934735656;0.0076869720882126;0.008434122428298;0.00775164790809805;527.166194645063;6947.3244435591
"T3S0819";"Conca";38.02;"2022-03-05";8.78365;41.57905;NA;"0";54.5961002785515;4.63681359106415;371.401;284.349;245.235;308.456;95145.3;83.052;2.51542;7.09081;138.243;284.349;648.187;0.354053;0.108964;2.062533;5.15178;33.42497;41.1673;11.9442;5.78619999999999;0;0;-40.0233840942383;-37.2898155212402;-34.3411598205566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.9657126510283e-05;5.69723117223475e-05;6.31671355222352e-05;0;0;0;0;0;0;0;0;0;0.00895972922444344;0.00935029936954379;0.00965979788452387;0.00940727168126614;571.668277830079;6990.37012732521
"T3S0820";"Conca";45.9;"2022-03-05";8.78008333333333;41.5782;NA;"0";30.3621169916435;2.24647627975493;933.701;841.506;751.033;533.57;284697;57.1457;0.418017;-0.514481;236.652;841.506;1745.59;0.216143;0.084444;2.706583;3.13634;4.15999;9.5126;41.2893;36.9655;1.92910000000001;0;-47.8521347045898;-45.3710069964009;-43.3962745666504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.01105279100011e-05;1.55880404324102e-05;2.16890093724942e-05;0;0;0;0;0;0;0;0;0;0.010566545650363;0.0107643426125569;0.0109904855489731;0.0107799306529893;614.816773980175;7180.58087770099
"T3S0856";"Figari";79.25;"2022-03-06";9.01413333333333;41.4386833333333;NA;NA;63.8537271448664;8.82933985330072;83.49;68.1759;96.4892;74.0581;5484.61;88.7029;1.64662;3.10978;8.09373;68.1759;169.661;3.08991;2.78509;40.6274;34.2238;14.0169;5.2569;0;0;0;0;-80.4177551269531;-80.3104329790388;-80.1939239501953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0122790317982435;0.0124153443301717;0.0125546772032976;0.0124153443301717;2224.30025604756;6339.42507338361
"T4R014";"Rho";74.92;"2022-01-30";9.5345;42.9903833333333;NA;"0";58.8075880758808;4.39421250060892;790.351;473.827;471.139;923.996;853769;116.91;2.92846;10.9745;139.228;473.827;1797.2;0.381735;0.290861;2.324154;5.04915;18.3617;25.7588;23.4296;16.8183;3.04520000000001;2.93559999999999;-76.7547073364258;-76.125840250651;-75.5165939331055;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.45352572128843e-11;4.21192303257101e-10;0;0;0;0;0;0;0;0;0;0.0133569659665227;0.0136796752611796;0.0139544392004609;0.0136796753157149;5168.95182794891;7415.8176366871
"T4R015";"Rho";59.45;"2022-01-30";9.52145;42.9889;NA;"0";63.4146341463415;4.6259616958586;923.685;790.685;1908.93;614.102;377121;66.4839;0.885285;0.676147;244.376;790.685;1791.06;0.291423;0.179282;1.275835;1.46027;7.19919;20.2277;29.9948;35.4178;2.7783;1.1754;-60.8538627624512;-59.7182079553604;-58.7881927490234;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0106282727792859;0.0106669027229835;0.0107087353244424;0.0106669027229835;4091.03098059215;6403.35125731928
"T4R016";"Rho";49.78;"2022-01-30";9.50721666666667;42.98835;NA;"0";56.0975609756098;5.87580285963271;897.045;741.231;1908.93;725.532;526397;80.8803;1.65;6.38663;145.429;741.231;1814.91;0.530765;0.365198;3.157167;4.09677;11.8445;17.921;22.9699;34.702;2.6555;1.3741;-49.994945526123;-49.6298884767475;-49.1238136291504;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00853449478745461;0.00868802405893803;0.00881869159638882;0.00868802405893803;2934.70503448982;5397.75699898872
"T4R017";"Rho";39.26;"2022-01-30";9.49463333333333;42.9871;NA;"0";63.4146341463415;5.19402587011599;935.919;631.34;2236.07;892.94;797341;95.4078;2.14034;6.98882;157.37;631.34;1970.57;0.432356;0.283133;2.489571;3.81912;12.12292;22.5506;22.6685;26.3473;4.62440000000001;3.624;-38.5039482116699;-37.7436573889948;-36.9398765563965;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00737537164241076;0.00743223916118344;0.00748712057247758;0.00743223916118344;1900.0974326868;4513.87156292107
"T4S0010";"Agriates";10.23;"2022-01-27";9.14773333333333;42.7350166666667;NA;"0";5.63758389261745;1.77196947364973;381.984;373.959;390.946;122.288;14954.3;32.0139;0.162948;0.26594;238.915;373.959;544.186;0.255939;0.044319;0.420285;0.979197;10.39836;71.1651;16.7368;0;0;0;-12.5608348846436;-10.8044502053942;-9.26784420013428;0;0;0;0;0;0;0;0;0;0;0.0167505500596841;0.0303319524973631;0;0;0;0;0;0;0;2.20046223451694e-05;0.000330069335177541;0;0;0;0;0;0;0;0;0;0;0;0;0.109367549419403;0.150353014220794;0.188124746084213;0.00332169677130878;0.00441368537334104;0.00552043784409761;0.171539254276164;337.547429635405;13814.9155344553
"T4S0011";"Agriates";6.03;"2022-01-27";9.1351;42.7311333333333;NA;"0";7.24832214765101;2.00079108708547;344.142;328.399;324.396;132.995;17687.6;38.6453;0.591995;0.790884;194.8;328.399;523.316;0.305007;0.068327;0.736576;1.70325;21.25884;63.5261;12.392;0.0099000000000018;0;0;-8.29757785797119;-5.76645112037659;-3.61257553100586;0;0;0;0;0;0;0;0;0;0;0.0259182509275731;0.0444104075431824;0.114846684038639;0.171824187554162;0.239345341920853;0;0;0;0;0.00404951411825284;0.0149356359615922;0;0.0101367833658828;0.0265518315136433;0;0;0;0;0;0;0;0;0;0.225694730877876;0.28854323461138;0.340495467185974;0.00387575197964907;0.00466527320155553;0.00534265348687768;0.505137243778806;252.466396871815;14578.392104472
"T4S0012";"Agriates";33.8;"2022-01-27";9.1397;42.7409166666667;NA;"0";32.4832214765101;3.18103825320459;773.308;681.463;567.782;412.975;170548;53.4037;0.640786;-0.20309;326.991;681.463;1386.09;0.214985;0.11489;1.404605;0.94102;3.2511;23.4641;43.1108;27.4985;0;0;-35.3646392822266;-33.2335038503011;-31.5940322875977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00666273338720202;0.00694851801381446;0.00723262131214142;0.00694851801381446;771.454581617172;14698.4882261368
"T4S0013";"Agriates";37.7;"2022-01-27";9.13581666666667;42.7517333333333;"1";"<10%";51.8120805369128;4.85155925155923;923.038;872.151;993.569;391.771;153484;42.4436;0.399516;-0.367384;464.932;872.151;1489.77;0.1574;0.071076;0.505394;0.36161;0.78223;10.90399;48.4878;38.7305;0;0;-37.467716217041;-36.4311858585903;-35.275318145752;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00336485425941646;0.00339809348806739;0.00342580932192504;0.00339809348806739;2015.63396761209;15561.1205293151
"T4S0014";"Agriates";41.7;"2022-01-27";9.12888333333333;42.7630333333333;NA;"0";52.6174496644295;6.17516703049547;1501.36;1540.49;1908.93;520.666;271093;34.6795;0.193075;1.3073;822.986;1540.49;1992.48;0.110558;0.071275;0.494145;0.270489;0.253993;1.53276;13.79728;74.1353;7.068;2.2662;-42.8465194702148;-41.6673126220703;-40.5845947265625;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00249737384729087;0.00251896466849552;0.00254259118810296;0.00251896466849552;3385.14104811497;16710.4846638
"T4S0015";"Agriates";71.4;"2022-01-27";9.12266666666667;42.7776833333333;NA;NA;54.2281879194631;5.15438773353279;537.09;406.486;471.139;445.068;198085;82.8664;1.2452;0.83137;104.875;406.486;1290.12;1.06551;0.70333;4.40485;6.19621;16.8418;31.1355;23.935;15.7178;0;0;-75.2884902954102;-73.9024276733398;-72.5747909545898;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00210511102341115;0.00214272978094717;0.00217827595770359;0.00214272978094717;5091.69111496474;18065.613531056
"T4S0023";"Nonza";4.3;"2022-01-28";9.33856666666667;42.7605666666667;NA;"0";2.16216216216216;1.92206855869432;593.759;506.646;567.782;397.071;157665;66.8741;1.01363;0.625043;162.903;506.646;1181.34;0.204657;0.120185;1.315658;4.00186;14.82324;28.794;35.0102;15.7302;0;0;-6.94874477386475;-4.48350384927565;-1.96280741691589;0.379656970500946;0.413296242212427;0.448028683662415;0;0;0;0;0;0;0;0.000431521972320203;0.00431075831875205;0.727527379989624;0.879173689875109;0.980464100837708;0;0;0;0;0;0;0;4.61637231135934e-05;0.000223124661715701;0;0;0;0;0;0;0;0;0;0.11261348426342;0.170539791470972;0.232384636998177;0.000400921038817614;0.000483491792191013;0.00055604352382943;1.46397090104613;107.152262474787;9525.1714622777
"T4S0068";"Centuri";34.65;"2022-01-29";9.33363333333333;42.9966833333333;"1";"50-90%";57.5305291723202;4.34206052363139;6495.81;5649.06;5656.85;4656.86;21700000;71.6902;1.49154;2.7635;1740.28;5649.06;13912.3;0.053372;0.0397348;0.3299322;0.177694;0.257822;0.541215;2.41616;8.94547;4.7996;16.7577;-36.7692070007324;-34.7782694498698;-33.1615791320801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.01382532497519e-06;1.15665716596898e-05;1.65478195413016e-05;0;0;0;0;0;0;0;0;0;0.00534105859696865;0.00559107704708974;0.00579596916213632;0.00560264361874943;616.613463551264;3630.1365034508
"T4S0069";"Centuri";42.58;"2022-01-29";9.3294;43.0030333333333;NA;"0";49.1180461329715;3.67539730700474;1164.72;1186.07;1314.59;375.249;140812;32.2178;-0.542936;0.626236;711.742;1186.07;1633.22;0.145187;0.086731;1.251392;0.71758;0.60792;1.95471;25.33268;69.9038;0;0;-44;-43.8664443723617;-43.5358734130859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.39992285869084e-05;6.78801382794821e-05;7.12195833330043e-05;0;0;0;0;0;0;0;0;0;0.00343262287788093;0.00348338398616761;0.00354813202284276;0.00355126412444709;1197.78517724699;4413.55680543662
"T4S0070";"Centuri";53.83;"2022-01-29";9.32276666666667;43.0111166666667;NA;"0";57.5305291723202;5.17017365952592;925.654;896.354;993.569;402.576;162067;43.491;0.256728;-0.451149;433.459;896.354;1491.2;0.247348;0.15438;0.766402;0.38384;1.11959;12.09404;44.4476;40.7868;0;0;-52.316780090332;-51.6963605880737;-51.022590637207;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.91556190091092e-09;5.03169657328773e-08;1.32892196802459e-07;0;0;0;0;0;0;0;0;0;0.00319896615110338;0.00325818948476808;0.00331382662989199;0.00325823980173381;2107.92500875554;5451.74358126796
"T4S0071";"Centuri";80.47;"2022-01-29";9.32083333333333;43.0158;"1";"10-50%";59.1587516960651;6.12676774630376;375.065;261.362;185.348;345.713;119518;92.1742;1.60302;2.60376;56.0232;261.362;865.002;1.31015;1.07578;8.50977;11.1895;26.1821;26.2309;18.4661;7.03570000000001;0;0;-61.5547332763672;-60.4080399274826;-59.3226585388184;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00333742960356176;0.00336603421601467;0.00339238671585917;0.00336603421601467;2568.39559377274;5992.44187478444
"T4S0081";"Macinaggio";78.97;"2022-01-30";9.52983333333333;42.9488333333333;NA;"0";52.6462395543175;5.84899733835904;683.668;554.564;1090.81;546.887;299086;79.9931;0.744646;-0.320711;89.2231;554.564;1496.84;0.782891;0.587979;5.48016;8.34867;14.2196;17.2903;25.4152;26.5476;1.3276;0;-80.8449630737305;-80.1906204223633;-79.5362777709961;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00896494835615158;0.00905854906886816;0.00916747935116291;0.00905854906886816;5146.04801238067;6320.08409602493
"T4S0082";"Macinaggio";62.32;"2022-01-30";9.52101666666667;42.9478833333333;NA;"0";71.5877437325905;6.20085564029285;829.621;678.055;1584.27;664.492;441550;80.0959;0.854033;0.333846;105.705;678.055;1773;0.784498;0.684342;4.68739;6.09747;12.5322;15.7839;23.2876;31.7203;3.29600000000001;1.1263;-69.530158996582;-68.2266727570564;-66.6845169067383;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00693698041141033;0.00705737051612232;0.00718265725299716;0.00705737051612232;4425.05774420168;5638.52141247652
"T4S0083";"Macinaggio";56.75;"2022-01-30";9.50786666666667;42.9453166666667;NA;"0";68.5236768802228;6.22380622380626;532.738;385.923;684.157;472.863;223599;88.7609;1.20509;0.927602;86.5198;385.923;1242.47;0.749398;0.540772;5.12091;11.91912;19.9485;20.5879;24.5143;15.9751;0.644000000000005;0;-58.7063293457031;-58.2327788568312;-57.695930480957;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.08742316651803e-14;5.20494129567506e-13;0;0;0;0;0;0;0;0;0;0.0051835160702467;0.00526990570748846;0.00535710668191314;0.00526990570751933;3314.48592847092;4690.07815918833
"T4S0084";"Macinaggio";45.05;"2022-01-30";9.49423333333333;42.9444333333333;"1";"0";66.016713091922;5.24367270046687;426.308;308.889;203.478;357.448;127769;83.8473;1.50685;2.12418;106.281;308.889;941.045;0.764115;0.446055;3.23142;9.54551;27.2181;28.5741;21.6166;8.6041;0;0;-46.9196853637695;-46.3120370680286;-45.759391784668;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.43673350976314e-05;2.07012445571309e-05;2.81481006823014e-05;0;0;0;0;0;0;0;0;0;0.00454598246142268;0.00458819546426336;0.00462672486901283;0.00460889670882049;2236.21787630011;3706.55712478693
"T4S0085";"Macinaggio";21.07;"2022-01-30";9.47458333333333;42.9409666666667;NA;"0";57.3816155988858;6.27340642281944;791.624;751.293;1090.81;487.201;237365;61.5445;0.268351;-0.753016;119.461;751.293;1486.01;0.946597;0.584403;4.79372;3.98998;5.3797;15.2978;35.2987;33.7091;0;0;-22.4723644256592;-21.3033448457718;-19.9804973602295;0.30573096871376;0.329316177675801;0.352782160043716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.99604471365456e-06;5.27590047509406e-06;8.70651729201199e-06;0;0;0;0.0220689233392477;0.0510533002595748;0.0825430154800415;0;0;0;0.00616892892867327;0.00623120128687832;0.00628123478963971;0.386605955122729;622.373136281303;2681.08679136625
"T4S0086";"Macinaggio";5;"2022-01-30";9.4645;42.9438;NA;"0";11.142061281337;2.55642101058519;220.299;173.954;153.832;141.186;19933.4;64.0883;1.26461;1.23617;92.9166;173.954;439.771;0.533728;0.24195;3.979892;19.24943;46.9824;23.0206;5.992;0;0;0;-5.35542297363281;-3.98564074436824;-1.35451364517212;0.691559433937073;0.716385996341705;0.743889212608337;0.228323683142662;0.247655927638213;0.269385665655136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.07140400560113e-10;2.30214891594471e-09;0;0;0;0.702981352806091;0.764882218837738;0.830168902873993;0;0.00576037765325358;0.0280093047767878;0.000574260542634875;0.00107652126656224;0.00161144498270005;1.73576104214461;83.4416285106125;1966.91594267097
"T4S0119";"Sisco";5.66;"2022-02-01";9.46948333333333;42.7636;NA;"0";5.72987721691678;2.68001451330939;380.399;333.227;390.946;248.347;61676.5;65.286;1.31669;2.71759;120.118;333.227;702.502;0.256188;0.173461;0.517703;3.694338;6.08381;23.5601;40.3754;22.725;2.614;NA;-7.32812118530273;-5.27610414475203;-2.95607209205627;0;0.000461228693658937;0.0063239992596209;0.110806159675121;0.137686972656558;0.164829850196838;0;0;0;0;0;0;0;0.00351295496089264;0.0256239119917154;0;0;0;0;0;0;0;0;0;0;1.77431259760828e-10;9.50173606462101e-10;0.131596773862839;0.156416232547452;0.181336745619774;0;0;0;0.322246372699738;0.385426378057849;0.45017009973526;0.000333464675350115;0.000524476967609277;0.000712267297785729;0.684028244061451;92.4411951719866;6106.28639630165
"T4S0120";"Sisco";64.35;"2022-02-02";9.49368333333333;42.7749;NA;"0";45.8390177353342;10.2796161482462;154.846;91.5383;116.278;167.297;27988.2;108.04;1.26184;0.500184;6.32607;91.5383;447.522;3.8464;3.15762;6.87298;25.8545;20.6753;16.9265;16.3026;6.36409999999999;0;NA;-59.9852409362793;-57.2912168502808;-54.3572311401367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000410820764955133;0.000450945804671695;0.000483940442791209;0;0;0;0;0;0;0;0;0;0.0029434715397656;0.003052646589155;0.00314686400815845;0.00350359239382669;1175.32178740206;7914.38179322005
